Date,Inflow,Opihi at Rockwood,Te Ana Wai,SnowStorage
24/02/2002,6.490121775,4.521,2.57074,0.028356662
25/02/2002,5.831372375,4.209,2.36978,0.028356662
26/02/2002,4.864707638,4.134,2.32582,0.028158766
27/02/2002,4.702130575,4.112,2.1,0.027322178
28/02/2002,4.383421863,3.898,1.9,0.026367478
1/03/2002,4.363436838,3.778,1.9,0.025876287
2/03/2002,4.447315088,3.935,2,0.028498845
3/03/2002,4.38746765,3.537,1.8,0.021350867
4/03/2002,3.676619725,3.278,1.6,0.021350867
5/03/2002,2.916433338,3.105,1.5,0.021350867
6/03/2002,2.700989475,3.003,1.4,0.021350867
7/03/2002,2.569477188,2.966,1.3,0.022909369
8/03/2002,2.482111088,2.873,1.3,0.021571745
9/03/2002,2.351122175,2.738,1.2,0.01837676
10/03/2002,2.3089263,2.785,1.2,0.016097612
11/03/2002,2.46027055,3.055,1.4,0.014480986
12/03/2002,2.335871225,2.964,1.3,0.013483183
13/03/2002,2.5616236,2.771,1.1,0.013483183
14/03/2002,2.494190188,2.663,1.1,0.011167656
15/03/2002,2.4399794,2.564,1,0.0098281
16/03/2002,2.2863718,2.404,0.9,0.009540712
17/03/2002,2.16126345,2.318,0.8,0.009540712
18/03/2002,2.252755325,2.699,0.9,0.129596435
19/03/2002,3.497596838,2.606,1,0.209488402
20/03/2002,2.8163591,2.369,0.9,0.17181041
21/03/2002,1.8907714,2.297,0.9,0.103650144
22/03/2002,1.99339635,2.195,0.8,0.167396173
23/03/2002,1.633640225,2.098,0.8,0.167396173
24/03/2002,1.5453439,2.008,0.7,0.129466279
25/03/2002,1.415600225,1.981,0.7,0.052130647
26/03/2002,1.399876263,1.985,0.8,0.055330176
27/03/2002,1.2937921,1.949,0.8,0.055330176
28/03/2002,1.17470355,1.887,0.7,0.00945469
29/03/2002,1.1763112,1.853,0.7,0.008252441
30/03/2002,1.119394663,1.865,0.7,0.006443521
31/03/2002,1.261638113,1.86,0.7,0.039963388
1/04/2002,1.261252,1.8,0.8,0
2/04/2002,1.2834352,1.754,0.7,0
3/04/2002,1.526252563,1.735,0.8,0
4/04/2002,1.5873008,1.694,0.7,0
5/04/2002,1.543821175,1.7,0.7,0
6/04/2002,1.9007807,2.077,0.9,1.903522985
7/04/2002,2.355233138,2.196,1.2,1.576632367
8/04/2002,2.068412775,1.946,1,1.528165818
9/04/2002,1.8910163,1.817,0.9,1.528165818
10/04/2002,1.7992341,1.736,0.8,1.503986123
11/04/2002,1.65008605,1.707,0.8,0.409690642
12/04/2002,1.5904371,1.695,0.8,0.393592318
13/04/2002,1.514248513,1.672,0.8,0.393592318
14/04/2002,1.49595705,1.647,0.7,0.393592318
15/04/2002,1.3936481,1.638,0.8,0.054328968
16/04/2002,1.424192463,1.64,0.8,0.195506
17/04/2002,1.34458515,1.62,0.8,0.160726755
18/04/2002,1.294332263,1.599,0.8,0.121550347
19/04/2002,1.276746863,1.615,0.8,0.036043218
20/04/2002,1.2901107,1.598,0.8,0.092816566
21/04/2002,1.273577975,1.56,0.8,0.045769185
22/04/2002,1.2382156,1.574,0.8,0.041841417
23/04/2002,1.433390038,1.563,0.8,0.112494864
24/04/2002,1.279925625,1.564,0.9,0.097525012
25/04/2002,1.292811513,1.551,0.9,0.092946985
26/04/2002,1.330780888,1.536,0.8,0.114035014
27/04/2002,1.3267667,1.551,0.9,0.023372715
28/04/2002,1.598513863,1.949,1.4,0.853880189
29/04/2002,3.11219435,3.369,4.5,3.056280412
30/04/2002,3.211348238,3.057,3.9,3.007327523
1/05/2002,2.769262263,2.506,2.7,3.297820862
2/05/2002,2.941588913,2.232,2.2,3.030125537
3/05/2002,2.793511313,2.016,1.9,2.505100808
4/05/2002,2.764351425,1.888,1.6,1.860240525
5/05/2002,2.675098213,1.794,1.4,1.482077839
6/05/2002,2.731265238,1.744,1.3,1.343664799
7/05/2002,2.579870625,1.695,1.2,1.318155986
8/05/2002,1.809442875,1.679,1.2,1.318155986
9/05/2002,1.736352075,1.643,1.2,1.318155986
10/05/2002,1.630575025,1.615,1.2,1.098341471
11/05/2002,1.62268095,1.597,1.2,1.006274969
12/05/2002,1.544543038,1.578,1.2,0.989469331
13/05/2002,1.526524125,1.568,1.2,1.0064394
14/05/2002,1.507074325,1.549,1.2,1.0064394
15/05/2002,1.876836788,1.525,1.2,1.003116962
16/05/2002,1.787590488,1.511,1.2,1.003116962
17/05/2002,1.780170413,1.5,1.2,1.000280613
18/05/2002,1.72071205,1.5,1.2,1.000280613
19/05/2002,1.673116525,1.5,1.2,1.000280613
20/05/2002,1.668071388,1.5,1.2,1.000280613
21/05/2002,1.638881875,1.5,1.2,1.000280613
22/05/2002,1.651315488,1.5,1.2,1.000280613
23/05/2002,1.625397563,1.5,1.2,1.000280613
24/05/2002,2.396838488,1.832,1.2,3.508542068
25/05/2002,1.986790963,1.671,1.2,3.508542068
26/05/2002,1.768906,1.564,1.2,3.495994363
27/05/2002,1.675923988,1.501,1.2,3.495994363
28/05/2002,1.648894138,1.5,1.2,3.495994363
29/05/2002,1.644813788,1.5,1.2,3.443638596
30/05/2002,1.5591926,1.5,1.2,3.423397009
31/05/2002,1.4993027,1.5,1.2,3.420301477
1/06/2002,1.439411813,1.5,1.2,3.420301477
2/06/2002,1.4640371,1.5,1.2,3.417169517
3/06/2002,1.526347363,1.5,1.2,3.252191634
4/06/2002,1.424373175,1.268,1.2,3.038400365
5/06/2002,1.446223588,1.267,1.2,2.801853022
6/06/2002,1.456349413,1.244,1.2,2.919280929
7/06/2002,1.386243825,1.216,1.2,2.895323653
8/06/2002,1.338177263,1.197,1.2,2.894531268
9/06/2002,1.441116238,1.194,1.2,2.876837134
10/06/2002,1.666654325,1.183,1.2,2.876837134
11/06/2002,1.54202195,1.237,1.2,4.343865501
12/06/2002,2.2694026,1.22,1.2,4.983541786
13/06/2002,2.538094438,1.194,1.2,4.723016263
14/06/2002,3.8392195,1.224,1.2,3.866228204
15/06/2002,10.90877644,1.912,1.2,6.610713548
16/06/2002,6.850717275,2.217,1.2,8.469332214
17/06/2002,5.287750663,2.063,1.2,11.41748596
18/06/2002,5.395912525,2.049,1.2,14.6220009
19/06/2002,4.815171675,2.031,1.3,18.78787032
20/06/2002,4.274911413,1.918,1.2,18.78787032
21/06/2002,3.973107713,1.829,1.2,18.78787032
22/06/2002,3.839496988,1.808,1.2,18.78787032
23/06/2002,5.806387638,5.036,5.7,20.12138173
24/06/2002,5.777506225,4.719,5,19.89373091
25/06/2002,5.0491835,4.111,3.7,19.03446813
26/06/2002,5.11080745,4.491,3.5,16.81093014
27/06/2002,8.447991613,6.535,4.8,15.84896171
28/06/2002,8.037584638,6.515,4.7,15.2408857
29/06/2002,6.888142538,5.104,3.9,15.06680906
30/06/2002,6.244661863,5.055,3.9,16.25171434
1/07/2002,5.70676765,4.462,3.9,15.30934763
2/07/2002,4.658347788,3.879,3.3,15.24084972
3/07/2002,4.162062875,3.506,2.9,15.1380938
4/07/2002,3.672234238,3.206,2.5,15.1380927
5/07/2002,3.375701813,2.998,2.3,15.13809185
6/07/2002,3.133045413,2.826,2.1,15.13809185
7/07/2002,3.073739125,2.716,1.9,15.16539562
8/07/2002,2.8555668,2.566,1.8,15.16467349
9/07/2002,2.667557663,2.43,1.6,15.08887335
10/07/2002,2.52354165,2.329,1.5,15.08887335
11/07/2002,2.451949875,2.231,1.5,15.08887335
12/07/2002,2.434786138,2.225,1.4,15.57945586
13/07/2002,2.302375225,2.175,1.4,15.57911223
14/07/2002,2.222229725,2.098,1.3,15.57911223
15/07/2002,2.171512713,2.116,1.3,15.57911223
16/07/2002,2.238866138,3.098,1.9,20.6541283
17/07/2002,2.178834038,3.009,2.6,20.83040281
18/07/2002,1.938132888,2.609,2.2,20.83040281
19/07/2002,2.00421145,2.417,2,20.83040281
20/07/2002,2.166786538,2.44,2.2,18.48975356
21/07/2002,2.255556863,2.803,2.4,18.66067269
22/07/2002,5.42246245,4.606,3.4,18.15974469
23/07/2002,4.389159238,4.061,3.8,18.15974469
24/07/2002,3.652742963,3.605,3.3,18.15974469
25/07/2002,3.311589363,3.35,3,18.15974469
26/07/2002,3.490089863,4.496,3,20.97786864
27/07/2002,3.176927938,4.402,2.9,21.15225466
28/07/2002,2.920843513,3.959,2.7,21.15225466
29/07/2002,2.727627288,3.648,2.5,20.62231725
30/07/2002,2.666928625,3.437,2.4,19.69145487
31/07/2002,2.65359935,3.225,2.2,19.07911461
1/08/2002,2.383396638,3.041,2.1,19.07911461
2/08/2002,2.31941355,2.895,2,19.07911461
3/08/2002,2.260074675,2.764,1.8,19.07454704
4/08/2002,2.298180325,2.742,1.8,19.03782714
5/08/2002,2.814782063,2.873,1.9,19.22763976
6/08/2002,2.608623663,2.843,1.9,19.22763976
7/08/2002,2.366609138,2.747,1.8,19.22763976
8/08/2002,2.386613913,2.695,1.7,19.22763976
9/08/2002,2.78334105,4.754,2,27.40248198
10/08/2002,2.671999438,4.141,1.9,26.39646319
11/08/2002,2.764324763,3.672,1.7,21.89547358
12/08/2002,3.039639763,3.416,1.6,20.57572421
13/08/2002,3.435759588,9.7,5.8,22.33290704
14/08/2002,8.915828625,13.816,9.2,23.60149909
15/08/2002,10.92887503,11.537,8.2,23.38491785
16/08/2002,7.955465125,9.014,6.4,23.20153156
17/08/2002,6.575748888,7.658,5.4,23.19665147
18/08/2002,5.751377963,6.833,4.6,23.04479958
19/08/2002,5.339122388,5.816,3.9,23.04249439
20/08/2002,4.850607125,5.088,3.4,23.04039824
21/08/2002,4.4445649,4.657,3.1,23.04039824
22/08/2002,4.074547663,4.228,2.8,23.04015054
23/08/2002,3.780306238,3.892,2.6,23.02519022
24/08/2002,3.623493213,3.713,2.4,22.94171752
25/08/2002,4.061736825,3.661,2.4,22.86295416
26/08/2002,3.763165213,3.42,2.2,22.74260147
27/08/2002,3.468187113,3.163,2,22.72944466
28/08/2002,3.104992513,2.979,1.9,22.72944466
29/08/2002,2.9952783,2.858,1.8,22.72910115
30/08/2002,2.9152039,2.744,1.7,22.71480616
31/08/2002,2.7732409,2.659,1.7,22.65820086
1/09/2002,2.777077338,2.595,1.6,22.6389659
2/09/2002,2.884123325,3.666,1.6,23.83728312
3/09/2002,3.512280963,5.093,1.9,25.04891438
4/09/2002,3.467494875,4.43,1.9,24.92044277
5/09/2002,3.667972188,3.81,1.7,24.38507953
6/09/2002,3.829149963,3.451,1.6,23.96214331
7/09/2002,3.657006988,3.207,1.5,23.63609
8/09/2002,3.646240275,3.046,1.5,23.07280625
9/09/2002,4.245048425,2.943,1.4,22.97302494
10/09/2002,4.759950675,3.006,1.3,23.60605293
11/09/2002,5.843048575,2.98,1.3,23.59836786
12/09/2002,5.211412963,3.431,1.5,25.83489092
13/09/2002,5.332569338,3.881,1.5,25.83489092
14/09/2002,4.92251095,3.376,1.4,25.83489092
15/09/2002,4.705716188,3.083,1.3,25.488117
16/09/2002,4.626670763,2.931,1.2,22.91499527
17/09/2002,3.594658213,2.8,1.2,22.26525358
18/09/2002,3.43919115,2.711,1.1,20.68828614
19/09/2002,4.851895813,2.774,1.1,18.11837169
20/09/2002,9.573815675,3.105,1.1,17.99284583
21/09/2002,7.095268688,2.972,1.1,18.62460139
22/09/2002,5.881371475,2.83,1.1,18.74290412
23/09/2002,6.725365013,2.845,1.1,18.34282698
24/09/2002,5.8072833,2.584,1.1,16.85125422
25/09/2002,5.195485575,2.592,1,16.93724659
26/09/2002,4.651861888,2.455,1,16.93724659
27/09/2002,4.885377,2.336,1,16.13659681
28/09/2002,4.623510763,2.306,1,16.39118228
29/09/2002,4.085200813,2.876,1.1,16.39118228
30/09/2002,4.847560688,5.134,1.8,25.46795414
1/10/2002,5.5075652,5.118,2,21.19742558
2/10/2002,5.4682864,4.417,1.8,19.08134996
3/10/2002,5.21184845,3.817,1.7,18.71295839
4/10/2002,5.361560363,5.233,1.6,22.66804661
5/10/2002,5.449864588,4.757,1.6,22.56832833
6/10/2002,5.9236819,4.327,1.5,22.31632507
7/10/2002,5.677839825,3.914,1.4,22.05835844
8/10/2002,5.483029775,3.629,1.3,21.86099856
9/10/2002,5.192557638,3.308,1.2,21.73750547
10/10/2002,4.527586988,3.064,1.1,20.97641103
11/10/2002,4.56332165,3.307,1.2,21.48636363
12/10/2002,5.10351575,3.652,1.3,21.78242798
13/10/2002,5.0830824,4.016,1.3,22.84743974
14/10/2002,4.864495325,3.623,1.2,23.36312144
15/10/2002,4.627779725,3.318,1.1,23.34795255
16/10/2002,4.610447125,3.032,1.1,23.33507859
17/10/2002,4.861903138,3.007,1.1,23.54363787
18/10/2002,5.826175163,3.012,1,22.11504254
19/10/2002,10.61270123,3.116,1,21.49901573
20/10/2002,8.350204425,2.823,0.9,21.4560664
21/10/2002,7.366999063,2.636,0.9,20.80563413
22/10/2002,6.271478413,2.465,0.8,20.7206357
23/10/2002,5.482986325,2.372,0.8,20.7206357
24/10/2002,5.125844113,2.276,0.8,20.71711378
25/10/2002,5.194236388,2.271,0.8,19.16654557
26/10/2002,8.711837788,2.451,0.7,17.50396306
27/10/2002,7.7735854,2.611,0.9,15.94475333
28/10/2002,6.401911363,2.783,1.1,17.06840049
29/10/2002,5.748094525,2.833,1.2,17.46926718
30/10/2002,5.365149925,2.501,1.2,17.02856915
31/10/2002,4.695123275,2.367,1,16.76285484
1/11/2002,4.737286563,2.232,0.9,15.49462762
2/11/2002,5.013519938,2.197,0.9,14.99533669
3/11/2002,4.957253175,2.308,0.8,15.88909081
4/11/2002,4.29308635,2.225,0.8,15.72773415
5/11/2002,4.36015735,2.153,0.8,15.09408222
6/11/2002,5.28507355,2.181,0.7,15.33396762
7/11/2002,4.904108888,2.018,0.7,15.28463415
8/11/2002,4.871364375,1.979,0.7,15.6869758
9/11/2002,4.992325225,1.984,0.7,15.78811846
10/11/2002,8.541787325,2.258,0.7,15.99599234
11/11/2002,8.143296513,2.029,0.7,15.65769353
12/11/2002,6.886393675,1.938,0.7,15.99105386
13/11/2002,5.588893725,1.884,0.7,15.93960561
14/11/2002,5.161262775,1.754,0.6,15.87974412
15/11/2002,5.808269813,1.726,0.6,14.99522995
16/11/2002,8.18741505,3.057,0.9,14.36205261
17/11/2002,8.6587409,4.665,2.1,20.42222608
18/11/2002,7.432690525,3.81,2.1,19.18841822
19/11/2002,7.976957075,3.818,2.6,18.44146204
20/11/2002,7.36846155,3.175,2.3,17.47815564
21/11/2002,8.3166156,3.097,2.3,16.39645104
22/11/2002,14.03038046,18.13,14.2,18.43590422
23/11/2002,18.86624301,10.119,8.7,17.65181048
24/11/2002,16.93080226,6.964,5.6,16.72523974
25/11/2002,15.11964431,5.541,4.2,15.75670681
26/11/2002,14.60228319,4.731,3.4,15.38908882
27/11/2002,14.27116654,4.169,2.8,12.61315688
28/11/2002,16.09428213,3.954,2.4,11.03836159
29/11/2002,16.9542307,4.443,2.5,11.04733096
30/11/2002,16.78819838,4.813,2.4,10.5628979
1/12/2002,15.4379284,4.281,2.2,9.845471076
2/12/2002,14.24888163,3.867,2,8.901072548
3/12/2002,12.9010883,3.496,1.9,7.283523818
4/12/2002,11.76578523,3.15,1.7,6.442255092
5/12/2002,12.82416501,2.99,1.5,5.256702932
6/12/2002,12.58561563,2.77,1.4,4.690632309
7/12/2002,12.0280435,2.535,1.3,3.434416427
8/12/2002,13.66249623,7.381,3.5,3.576357655
9/12/2002,12.73963304,5.345,3.5,3.576357655
10/12/2002,11.07405234,4.228,2.6,3.576355163
11/12/2002,10.54544655,3.63,2.2,3.532533507
12/12/2002,9.547215388,3.103,1.8,3.523579196
13/12/2002,8.812974575,2.938,1.6,3.112085547
14/12/2002,8.626660975,2.676,1.4,3.153895009
15/12/2002,7.646993825,2.412,1.2,3.153895009
16/12/2002,7.141922138,2.283,1.1,2.772596571
17/12/2002,6.846850225,2.363,1.1,2.519220625
18/12/2002,8.868547125,4.303,1.3,3.065393564
19/12/2002,7.60622785,3.321,1.3,2.813485259
20/12/2002,7.244057288,2.933,1.2,2.681910481
21/12/2002,7.164012513,2.657,1.1,2.257278196
22/12/2002,7.104096938,2.585,1,2.032622534
23/12/2002,6.699494488,2.324,0.9,1.719937564
24/12/2002,6.501737738,2.224,0.9,1.408397452
25/12/2002,5.926109175,2.055,0.8,1.232517061
26/12/2002,6.84149205,2.943,0.8,1.20558989
27/12/2002,6.635773088,2.558,0.8,1.20558989
28/12/2002,6.528536513,2.218,0.7,1.103511308
29/12/2002,6.410181675,2.128,0.7,1.103511308
30/12/2002,6.029445125,1.985,0.7,1.093043476
31/12/2002,5.751855913,1.841,0.6,1.031910555
1/01/2003,5.096557825,1.666,0.59,0.78651336
2/01/2003,4.877912488,1.59,0.53,0.590549734
3/01/2003,4.843413188,1.558,0.5,0.488064856
4/01/2003,4.545067713,1.521,0.48,0.334054543
5/01/2003,4.613076838,1.568,0.47,0.284209267
6/01/2003,4.189432425,1.507,0.48,0.298388642
7/01/2003,3.729151763,1.411,0.48,0.189314739
8/01/2003,3.45552835,1.385,0.47,0.189314739
9/01/2003,3.050535838,1.313,0.45,0.126394456
10/01/2003,3.019277513,1.464,0.45,0.08583058
11/01/2003,5.974744538,3.398,0.6,0.059569414
12/01/2003,5.524946188,4.65,1.11,0.235086863
13/01/2003,10.02356465,6.799,2.53,1.98165931
14/01/2003,8.210212475,4.397,1.96,2.283164947
15/01/2003,6.98456895,3.208,1.5,2.283164947
16/01/2003,6.212664888,2.558,1.18,1.037306942
17/01/2003,5.816678375,2.335,1.03,0.213123591
18/01/2003,5.333810625,2.321,0.98,0.074682298
19/01/2003,4.904959125,2.294,0.94,0.074682298
20/01/2003,4.1299711,2.038,0.82,0.05622566
21/01/2003,3.610400938,1.806,0.71,0.033716508
22/01/2003,3.414370338,1.688,0.61,0.018903101
23/01/2003,3.0973542,1.565,0.58,0.011618848
24/01/2003,3.027803588,1.698,0.71,0.011742422
25/01/2003,4.172750588,2.133,0.84,1.316398584
26/01/2003,3.540910563,1.894,0.87,1.253913017
27/01/2003,3.1686043,1.842,0.81,0.012069921
28/01/2003,3.212859113,1.879,0.95,0.10479741
29/01/2003,2.694512463,1.646,1.03,0.044122205
30/01/2003,2.293119388,1.512,0.84,0.012308316
31/01/2003,2.14077875,1.419,0.71,0.006299464
1/02/2003,1.907506563,1.3,0.62,0.001180948
2/02/2003,1.760506325,1.27,0.55,0.001180948
3/02/2003,1.6474277,1.23,0.52,0.001180948
4/02/2003,1.612613388,1.228,0.5,0.000449833
5/02/2003,1.659784288,1.241,0.47,0.000449833
6/02/2003,1.52302245,1.165,0.45,0.000449833
7/02/2003,1.398187638,1.102,0.45,0.000449833
8/02/2003,1.335937613,1.068,0.39,0.000238323
9/02/2003,1.278518438,1.019,0.37,7.37E-05
10/02/2003,1.699088763,1.051,0.36,6.59E-06
11/02/2003,1.70908325,1.067,0.35,6.59E-06
12/02/2003,1.584568388,1.027,0.35,0
13/02/2003,1.619452813,1.046,0.34,0
14/02/2003,1.532627863,1.886,0.45,0
15/02/2003,5.385875575,2.921,1.28,3.525188101
16/02/2003,2.728904125,1.718,0.96,1.717950081
17/02/2003,1.945610238,1.449,0.76,0.264608775
18/02/2003,1.808073213,1.449,0.65,0.000321373
19/02/2003,4.890354988,2.295,0.87,0.022302735
20/02/2003,7.435242225,2.59,1.42,0.089460095
21/02/2003,5.918529125,2.032,1.05,0.280868094
22/02/2003,5.2653117,1.813,0.91,0.279746643
23/02/2003,4.988165875,1.655,0.8,0.279746643
24/02/2003,4.94050715,1.628,0.78,0.054221609
25/02/2003,4.6444744,1.552,0.75,0.099022696
26/02/2003,3.93947445,1.457,0.7,0.036195367
27/02/2003,3.691657375,1.408,0.64,0.036195367
28/02/2003,3.417981625,1.436,0.61,0
1/03/2003,3.241532163,1.388,0.6,0
2/03/2003,2.896853188,1.322,0.57,0
3/03/2003,2.684977163,1.237,0.52,0
4/03/2003,2.515946788,1.152,0.46,0
5/03/2003,2.34262375,1.119,0.45,0
6/03/2003,2.43281805,1.107,0.45,0
7/03/2003,2.404772063,1.115,0.39,0.149319924
8/03/2003,1.938997938,1.076,0.38,0.148125426
9/03/2003,1.635554,1.069,0.38,2.10E-05
10/03/2003,1.577357663,1.091,0.37,1.28E-05
11/03/2003,1.5468607,1.099,0.38,1.28E-05
12/03/2003,1.557818,1.089,0.39,0.014235861
13/03/2003,1.4859043,1.102,0.45,0.012030877
14/03/2003,1.397822263,1.041,0.45,0.011392112
15/03/2003,1.25251065,1.011,0.39,0
16/03/2003,1.4468704,1.043,0.55,0.000128747
17/03/2003,1.484390463,1.054,0.55,0.076957153
18/03/2003,1.51257075,1.049,0.55,0.075582935
19/03/2003,1.373453725,1.018,0.55,0.020726967
20/03/2003,1.49342115,1.019,0.55,0.000533663
21/03/2003,1.518787063,1.013,0.55,0.000533663
22/03/2003,1.4075995,0.968,0.55,9.46E-06
23/03/2003,1.278062213,0.929,0.55,0
24/03/2003,1.270798163,0.901,0.39,0
25/03/2003,1.175648588,0.9,0.38,0
26/03/2003,1.464674038,0.912,0.37,0
27/03/2003,1.460037725,0.9,0.36,0
28/03/2003,1.387578925,0.9,0.35,0
29/03/2003,1.494747363,0.985,0.35,0.000209624
30/03/2003,9.717245113,10.046,0.55,2.926693703
31/03/2003,6.077552175,7.12,0.95,1.183358783
1/04/2003,13.7721344,16.913,3.08,4.926488466
2/04/2003,10.38102188,7.039,1.73,4.926488466
3/04/2003,6.298995883,4.757,1.25,4.926488466
4/04/2003,5.175630788,3.7,1.04,4.832565523
5/04/2003,4.701425437,3.272,0.96,3.909939704
6/04/2003,10.16205381,8.771,1.17,4.242260695
7/04/2003,24.21668051,26.638,3.19,8.656605258
8/04/2003,14.35600812,13.646,2.95,9.424047344
9/04/2003,10.43365489,9.072,2.16,9.243018461
10/04/2003,9.423544792,7.964,1.79,9.863345935
11/04/2003,8.145169329,6.609,1.56,9.656339186
12/04/2003,7.202710587,5.647,1.37,9.381400277
13/04/2003,6.570640648,5.021,1.26,8.57339879
14/04/2003,6.017748864,4.487,1.17,8.451784178
15/04/2003,5.557749537,4.053,1.09,8.446576178
16/04/2003,5.146083866,3.673,1.02,7.450623054
17/04/2003,5.198579191,3.721,0.95,6.232341087
18/04/2003,7.776726209,6.229,0.98,8.511621127
19/04/2003,6.51123395,4.963,1.01,8.498853169
20/04/2003,5.925292474,4.399,0.96,8.417998454
21/04/2003,5.449188091,3.952,0.92,7.568069581
22/04/2003,5.116489492,3.646,0.89,7.129584252
23/04/2003,4.839020422,3.395,0.87,7.122948767
24/04/2003,4.562696367,3.149,0.83,7.122948767
25/04/2003,4.496870616,3.091,0.8,7.551077888
26/04/2003,4.26777282,2.891,0.76,7.551077888
27/04/2003,4.09717823,2.744,0.73,7.353423294
28/04/2003,3.994101368,2.656,0.72,7.353423294
29/04/2003,3.892644315,2.57,0.7,7.353423294
30/04/2003,3.822611617,2.511,0.7,7.353423294
1/05/2003,3.772538981,2.469,1.2,7.244323144
2/05/2003,18.78012114,19.242,2.28,11.11619721
3/05/2003,12.17468499,11.052,2.75,11.21250833
4/05/2003,9.561084573,8.113,2.11,11.43709764
5/05/2003,8.140351955,6.604,1.82,11.43709764
6/05/2003,7.332004802,5.777,1.57,11.43709764
7/05/2003,6.7997003,5.246,1.41,11.35952932
8/05/2003,6.361016241,4.817,1.32,11.35952932
9/05/2003,5.967367681,4.439,1.25,11.35952932
10/05/2003,5.737030791,4.221,1.2,11.38012286
11/05/2003,5.448110219,3.951,1.2,11.56720089
12/05/2003,5.095635144,3.627,1.2,11.56720089
13/05/2003,4.836791906,3.393,1.2,11.56720089
14/05/2003,4.629386053,3.208,1.2,11.56720089
15/05/2003,4.467275179,3.065,1.2,11.56720089
16/05/2003,4.329960937,2.945,1.2,11.56720089
17/05/2003,4.226173264,2.855,1.2,11.56720089
18/05/2003,4.132152273,2.774,1.2,11.56720089
19/05/2003,4.105346274,2.751,1.2,11.56720089
20/05/2003,4.339152727,2.953,1.2,12.72035679
21/05/2003,4.887975628,3.439,1.2,11.53796708
22/05/2003,7.276387541,5.721,1.2,12.933166
23/05/2003,14.91223953,14.326,1.95,16.31893258
24/05/2003,12.33284263,11.236,2.55,16.2959442
25/05/2003,9.624590305,8.182,2.15,16.2959442
26/05/2003,8.483306976,6.962,1.97,16.14534556
27/05/2003,7.708326941,6.159,1.85,16.03119412
28/05/2003,7.144816404,5.589,1.74,16.03119412
29/05/2003,6.600287759,5.05,1.58,15.99845507
30/05/2003,6.173398572,4.636,1.44,15.80301996
31/05/2003,5.778425037,4.26,1.32,14.79627552
1/06/2003,5.475039187,3.976,1.24,14.65582051
2/06/2003,5.201855223,3.724,1.2,14.54855308
3/06/2003,5.136224368,3.664,1.2,14.7114959
4/06/2003,5.057156663,3.592,1.2,14.70196484
5/06/2003,4.873525898,3.426,1.2,14.85091781
6/06/2003,4.700302201,3.271,1.2,14.85091781
7/06/2003,4.668821066,3.243,1.2,14.97173337
8/06/2003,5.383328278,3.891,1.2,15.64577335
9/06/2003,10.26786435,8.888,1.94,18.67507189
10/06/2003,7.876094304,6.331,2.11,19.94309232
11/06/2003,7.053717167,5.498,1.93,19.80893055
12/06/2003,6.498924034,4.951,1.8,19.76348719
13/06/2003,6.160903894,4.624,1.69,19.69464439
14/06/2003,5.94634047,4.419,1.6,19.61374497
15/06/2003,5.973671809,4.445,1.52,19.88176999
16/06/2003,5.911600075,4.386,1.5,19.83878463
17/06/2003,5.722150981,4.207,1.47,20.80211323
18/06/2003,5.330261167,3.842,1.36,20.80211323
19/06/2003,5.183283407,3.707,1.26,20.70168857
20/06/2003,4.937902233,3.484,1.2,20.50147859
21/06/2003,4.727239229,3.295,1.2,20.30705536
22/06/2003,4.605679988,3.187,1.2,20.2378412
23/06/2003,4.618101689,3.198,1.2,20.34553359
24/06/2003,4.664318927,3.239,1.2,20.64080104
25/06/2003,4.415922342,3.02,1.2,20.64028249
26/06/2003,4.216913408,2.847,1.2,20.64028249
27/06/2003,4.112343844,2.757,1.2,20.64028249
28/06/2003,4.079659939,2.729,1.2,20.64028249
29/06/2003,4.136809224,2.778,1.2,20.72111425
30/06/2003,4.16239636,2.8,1.2,20.53896683
1/07/2003,5.042843839,3.579,1.2,22.10099112
2/07/2003,5.082451692,3.615,1.2,22.06471223
3/07/2003,4.631642004,3.21,1.2,22.06138429
4/07/2003,4.480941394,3.077,1.2,22.06138429
5/07/2003,4.405631793,3.011,1.2,22.06138429
6/07/2003,4.237740124,2.865,1.2,23.08682907
7/07/2003,4.161234263,2.799,1.2,23.08682907
8/07/2003,4.170528506,2.807,1.2,22.5906516
9/07/2003,4.127493856,2.77,1.2,22.5906516
10/07/2003,4.084333534,2.733,1.2,22.5906516
11/07/2003,5.195302582,3.718,1.2,27.13370524
12/07/2003,5.109906477,3.64,1.2,27.13370524
13/07/2003,4.571754917,3.157,1.2,27.13370524
14/07/2003,4.410206198,3.015,1.2,26.55214639
15/07/2003,4.366695565,2.977,1.2,25.86875367
16/07/2003,5.875747206,4.352,1.2,25.2673595
17/07/2003,8.346789551,6.819,1.29,27.26604099
18/07/2003,6.5849577,5.035,1.41,27.26604099
19/07/2003,6.116072995,4.581,1.32,27.07957797
20/07/2003,5.877857887,4.354,1.27,27.9794595
21/07/2003,5.404946328,3.911,1.21,27.9794595
22/07/2003,5.083550677,3.616,1.2,27.96746739
23/07/2003,4.881308006,3.433,1.2,27.96746739
24/07/2003,4.690189704,3.262,1.2,27.96746739
25/07/2003,4.537759397,3.127,1.2,27.94831481
26/07/2003,4.390755803,2.998,1.2,27.87052849
27/07/2003,4.300049867,2.919,1.2,27.86192037
28/07/2003,4.207647869,2.839,1.2,27.86192037
29/07/2003,4.137973233,2.779,1.2,27.86192037
30/07/2003,4.106512767,2.752,1.2,27.83481992
