Date,Inflow,Opihi at Rockwood,Te Ana Wai,SnowStorage
12/03/2002,5.234191723,2.964,1.3,0.013483183
13/03/2002,4.992988843,2.771,1.1,0.013483183
14/03/2002,4.855826026,2.663,1.1,0.011167656
15/03/2002,4.728623569,2.564,1,0.0098281
16/03/2002,4.519883567,2.404,0.9,0.009540712
17/03/2002,4.405972484,2.318,0.8,0.009540712
18/03/2002,4.901728829,2.699,0.9,0.129596435
19/03/2002,4.782764623,2.606,1,0.209488402
20/03/2002,4.473674066,2.369,0.9,0.17181041
21/03/2002,4.377966064,2.297,0.9,0.103650144
22/03/2002,4.240826102,2.195,0.8,0.167396173
23/03/2002,4.108627843,2.098,0.8,0.167396173
24/03/2002,3.98432384,2.008,0.7,0.129466279
25/03/2002,2.720956154,1.981,0.7,0.052130647
26/03/2002,2.757032558,1.985,0.8,0.055330176
27/03/2002,2.624344598,1.949,0.8,0.055330176
28/03/2002,2.559780588,1.887,0.7,0.00945469
29/03/2002,2.492148193,1.853,0.7,0.008252441
30/03/2002,2.407479114,1.865,0.7,0.006443521
31/03/2002,2.268849059,1.86,0.7,0.039963388
1/04/2002,2.056755875,1.8,0.8,0
2/04/2002,2.154304342,1.754,0.7,0
3/04/2002,2.607594875,1.735,0.8,0
4/04/2002,2.761537703,1.694,0.7,0
5/04/2002,2.773992432,1.7,0.7,0
6/04/2002,2.999492143,2.077,0.9,1.903522985
7/04/2002,3.216064697,2.196,1.2,1.576632367
8/04/2002,2.924340845,1.946,1,1.528165818
9/04/2002,2.794041316,1.817,0.9,1.528165818
10/04/2002,2.741116533,1.736,0.8,1.503986123
11/04/2002,2.610656849,1.707,0.8,0.409690642
12/04/2002,2.557686716,1.695,0.8,0.393592318
13/04/2002,2.387021159,1.672,0.8,0.393592318
14/04/2002,2.253096714,1.647,0.7,0.393592318
15/04/2002,2.268346143,1.638,0.8,0.054328968
16/04/2002,2.2644684,1.64,0.8,0.195506
17/04/2002,2.17088,1.62,0.8,0.160726755
18/04/2002,2.107001139,1.599,0.8,0.121550347
19/04/2002,2.095771772,1.615,0.8,0.036043218
20/04/2002,2.100320375,1.598,0.8,0.092816566
21/04/2002,2.039769157,1.56,0.8,0.045769185
22/04/2002,2.093045309,1.574,0.8,0.041841417
23/04/2002,2.291370789,1.563,0.8,0.112494864
24/04/2002,2.123704412,1.564,0.9,0.097525012
25/04/2002,2.113098514,1.551,0.9,0.092946985
26/04/2002,2.070130256,1.536,0.8,0.114035014
27/04/2002,2.013963294,1.551,0.9,0.023372715
28/04/2002,2.332133537,1.949,1.4,0.853880189
29/04/2002,4.779774359,3.369,4.5,3.056280412
30/04/2002,4.372205309,3.057,3.9,3.007327523
1/05/2002,3.420456329,2.506,2.7,3.297820862
2/05/2002,3.351286463,2.232,2.2,3.030125537
3/05/2002,3.199104933,2.016,1.9,2.505100808
4/05/2002,3.220261154,1.888,1.6,1.860240525
5/05/2002,3.064113671,1.794,1.4,1.482077839
6/05/2002,2.982589524,1.744,1.3,1.343664799
7/05/2002,2.865888,1.695,1.2,1.318155986
8/05/2002,2.410645057,1.679,1.2,1.318155986
9/05/2002,2.328907011,1.643,1.2,1.318155986
10/05/2002,2.249711494,1.615,1.2,1.098341471
11/05/2002,2.238297931,1.597,1.2,1.006274969
12/05/2002,2.119521889,1.578,1.2,0.989469331
13/05/2002,2.07593908,1.568,1.2,1.0064394
14/05/2002,2.025735,1.549,1.2,1.0064394
15/05/2002,2.158502727,1.525,1.2,1.003116962
16/05/2002,2.103832368,1.511,1.2,1.003116962
17/05/2002,2.102900723,1.5,1.2,1.000280613
18/05/2002,2.041558953,1.5,1.2,1.000280613
19/05/2002,1.986726744,1.5,1.2,1.000280613
20/05/2002,2.00368,1.5,1.2,1.000280613
21/05/2002,1.973915955,1.5,1.2,1.000280613
22/05/2002,1.967539655,1.5,1.2,1.000280613
23/05/2002,2.008729383,1.5,1.2,1.000280613
24/05/2002,3.27430939,1.832,1.2,3.508542068
25/05/2002,2.608003671,1.671,1.2,3.508542068
26/05/2002,2.320368533,1.564,1.2,3.495994363
27/05/2002,2.122681467,1.501,1.2,3.495994363
28/05/2002,2.02514378,1.5,1.2,3.495994363
29/05/2002,1.96796641,1.5,1.2,3.443638596
30/05/2002,1.827467917,1.5,1.2,3.423397009
31/05/2002,1.811027143,1.5,1.2,3.420301477
1/06/2002,1.723823421,1.5,1.2,3.420301477
2/06/2002,1.796508108,1.5,1.2,3.417169517
3/06/2002,1.874909722,1.5,1.2,3.252191634
4/06/2002,1.774131039,1.268,1.2,3.038400365
5/06/2002,1.740166986,1.267,1.2,2.801853022
6/06/2002,1.761488514,1.244,1.2,2.919280929
7/06/2002,1.567186267,1.216,1.2,2.895323653
8/06/2002,1.484020303,1.197,1.2,2.894531268
9/06/2002,1.635148243,1.194,1.2,2.876837134
10/06/2002,1.9649148,1.183,1.2,2.876837134
11/06/2002,2.016058372,1.237,1.2,4.343865501
12/06/2002,2.157486705,1.22,1.2,4.983541786
13/06/2002,2.064324458,1.194,1.2,4.723016263
14/06/2002,4.775569785,1.224,1.2,3.866228204
15/06/2002,10.59688157,1.912,1.2,6.610713548
16/06/2002,7.825966098,2.217,1.2,8.469332214
17/06/2002,5.74171494,2.063,1.2,11.41748596
18/06/2002,5.410565647,2.049,1.2,14.6220009
19/06/2002,4.556741139,2.031,1.3,18.78787032
20/06/2002,4.027145897,1.918,1.2,18.78787032
21/06/2002,3.960701143,1.829,1.2,18.78787032
22/06/2002,3.933114844,1.808,1.2,18.78787032
23/06/2002,7.967995735,5.036,5.7,20.12138173
24/06/2002,7.425735455,4.719,5,19.89373091
25/06/2002,5.777003973,4.111,3.7,19.03446813
26/06/2002,7.2321,4.491,3.5,16.81093014
27/06/2002,13.00684781,6.535,4.8,15.84896171
28/06/2002,10.64270887,6.515,4.7,15.2408857
29/06/2002,7.699759706,5.104,3.9,15.06680906
30/06/2002,6.548343151,5.055,3.9,16.25171434
1/07/2002,6.00118963,4.462,3.9,15.30934763
2/07/2002,4.940906533,3.879,3.3,15.24084972
3/07/2002,4.24394971,3.506,2.9,15.1380938
4/07/2002,3.730904675,3.206,2.5,15.1380927
5/07/2002,3.360496145,2.998,2.3,15.13809185
6/07/2002,3.178934933,2.826,2.1,15.13809185
7/07/2002,3.102432877,2.716,1.9,15.16539562
8/07/2002,2.874083803,2.566,1.8,15.16467349
9/07/2002,2.657285857,2.43,1.6,15.08887335
10/07/2002,2.519423151,2.329,1.5,15.08887335
11/07/2002,2.458432571,2.231,1.5,15.08887335
12/07/2002,2.423055,2.225,1.4,15.57945586
13/07/2002,2.312402208,2.175,1.4,15.57911223
14/07/2002,2.20147589,2.098,1.3,15.57911223
15/07/2002,2.132065833,2.116,1.3,15.57911223
16/07/2002,2.230568406,3.098,1.9,20.6541283
17/07/2002,2.209445068,3.009,2.6,20.83040281
18/07/2002,1.921095443,2.609,2.2,20.83040281
19/07/2002,2.003354085,2.417,2,20.83040281
20/07/2002,2.171070845,2.44,2.2,18.48975356
21/07/2002,3.061638767,2.803,2.4,18.66067269
22/07/2002,6.576956579,4.606,3.4,18.15974469
23/07/2002,4.944218533,4.061,3.8,18.15974469
24/07/2002,4.029019474,3.605,3.3,18.15974469
25/07/2002,3.729750123,3.35,3,18.15974469
26/07/2002,3.899992683,4.496,3,20.97786864
27/07/2002,3.652251447,4.402,2.9,21.15225466
28/07/2002,3.319784231,3.959,2.7,21.15225466
29/07/2002,3.05491973,3.648,2.5,20.62231725
30/07/2002,2.954470563,3.437,2.4,19.69145487
31/07/2002,2.942465972,3.225,2.2,19.07911461
1/08/2002,2.713075758,3.041,2.1,19.07911461
2/08/2002,2.621605641,2.895,2,19.07911461
3/08/2002,2.559054634,2.764,1.8,19.07454704
4/08/2002,2.752009048,2.742,1.8,19.03782714
5/08/2002,3.2543645,2.873,1.9,19.22763976
6/08/2002,3.025354321,2.843,1.9,19.22763976
7/08/2002,2.73721859,2.747,1.8,19.22763976
8/08/2002,2.704841358,2.695,1.7,19.22763976
9/08/2002,3.438856,4.754,2,27.40248198
10/08/2002,3.525670405,4.141,1.9,26.39646319
11/08/2002,3.589333867,3.672,1.7,21.89547358
12/08/2002,3.779309036,3.416,1.6,20.57572421
13/08/2002,4.722474096,9.7,5.8,22.33290704
14/08/2002,11.21358849,13.816,9.2,23.60149909
15/08/2002,12.66149778,11.537,8.2,23.38491785
16/08/2002,8.460122667,9.014,6.4,23.20153156
17/08/2002,6.823162667,7.658,5.4,23.19665147
18/08/2002,6.068107753,6.833,4.6,23.04479958
19/08/2002,5.528944302,5.816,3.9,23.04249439
20/08/2002,5.142038523,5.088,3.4,23.04039824
21/08/2002,4.796935529,4.657,3.1,23.04039824
22/08/2002,4.371826076,4.228,2.8,23.04015054
23/08/2002,4.048503086,3.892,2.6,23.02519022
24/08/2002,3.922903165,3.713,2.4,22.94171752
25/08/2002,4.390264444,3.661,2.4,22.86295416
26/08/2002,4.072923902,3.42,2.2,22.74260147
27/08/2002,3.692439268,3.163,2,22.72944466
28/08/2002,3.339474359,2.979,1.9,22.72944466
29/08/2002,3.185581905,2.858,1.8,22.72910115
30/08/2002,3.089460244,2.744,1.7,22.71480616
31/08/2002,2.952075632,2.659,1.7,22.65820086
1/09/2002,2.972264512,2.595,1.6,22.6389659
2/09/2002,3.205169024,3.666,1.6,23.83728312
3/09/2002,4.105935765,5.093,1.9,25.04891438
4/09/2002,4.204722927,4.43,1.9,24.92044277
5/09/2002,4.257379398,3.81,1.7,24.38507953
6/09/2002,4.259688415,3.451,1.6,23.96214331
7/09/2002,3.99714,3.207,1.5,23.63609
8/09/2002,4.034313718,3.046,1.5,23.07280625
9/09/2002,4.507703924,2.943,1.4,22.97302494
10/09/2002,5.383169481,3.006,1.3,23.60605293
11/09/2002,6.193142179,2.98,1.3,23.59836786
12/09/2002,5.503846711,3.431,1.5,25.83489092
13/09/2002,5.635211829,3.881,1.5,25.83489092
14/09/2002,5.247028228,3.376,1.4,25.83489092
15/09/2002,5.043045432,3.083,1.3,25.488117
16/09/2002,4.989680875,2.931,1.2,22.91499527
17/09/2002,4.475052824,2.8,1.2,22.26525358
18/09/2002,4.300660602,2.711,1.1,20.68828614
19/09/2002,5.731279878,2.774,1.1,18.11837169
20/09/2002,9.669139157,3.105,1.1,17.99284583
21/09/2002,7.576502805,2.972,1.1,18.62460139
22/09/2002,6.536785233,2.83,1.1,18.74290412
23/09/2002,7.470199136,2.845,1.1,18.34282698
24/09/2002,5.957857738,2.584,1.1,16.85125422
25/09/2002,5.207629221,2.592,1,16.93724659
26/09/2002,4.790385294,2.455,1,16.93724659
27/09/2002,4.915519277,2.336,1,16.13659681
28/09/2002,4.735235732,2.306,1,16.39118228
29/09/2002,4.586330119,2.876,1.1,16.39118228
30/09/2002,5.706418701,5.134,1.8,25.46795414
1/10/2002,6.635952179,5.118,2,21.19742558
2/10/2002,6.045091857,4.417,1.8,19.08134996
3/10/2002,5.557611884,3.817,1.7,18.71295839
4/10/2002,6.169250625,5.233,1.6,22.66804661
5/10/2002,6.624363973,4.757,1.6,22.56832833
6/10/2002,7.455878169,4.327,1.5,22.31632507
7/10/2002,7.057245,3.914,1.4,22.05835844
8/10/2002,6.836429125,3.629,1.3,21.86099856
9/10/2002,6.416011974,3.308,1.2,21.73750547
10/10/2002,5.73574131,3.064,1.1,20.97641103
11/10/2002,5.718786591,3.307,1.2,21.48636363
12/10/2002,6.208184382,3.652,1.3,21.78242798
13/10/2002,5.811607865,4.016,1.3,22.84743974
14/10/2002,5.527682444,3.623,1.2,23.36312144
15/10/2002,5.162496522,3.318,1.1,23.34795255
16/10/2002,4.888300745,3.032,1.1,23.33507859
17/10/2002,5.046671798,3.007,1.1,23.54363787
18/10/2002,8.173246344,3.012,1,22.11504254
19/10/2002,13.88680284,3.116,1,21.49901573
20/10/2002,9.917695053,2.823,0.9,21.4560664
21/10/2002,8.361814526,2.636,0.9,20.80563413
22/10/2002,7.165299053,2.465,0.8,20.7206357
23/10/2002,6.061294737,2.372,0.8,20.7206357
24/10/2002,5.479067283,2.276,0.8,20.71711378
25/10/2002,6.048300108,2.271,0.8,19.16654557
26/10/2002,10.00337913,2.451,0.7,17.50396306
27/10/2002,8.692547253,2.611,0.9,15.94475333
28/10/2002,7.372104632,2.783,1.1,17.06840049
29/10/2002,6.658049583,2.833,1.2,17.46926718
30/10/2002,5.92567617,2.501,1.2,17.02856915
31/10/2002,5.10895383,2.367,1,16.76285484
1/11/2002,5.565773333,2.232,0.9,15.49462762
2/11/2002,6.512001196,2.197,0.9,14.99533669
3/11/2002,6.724771277,2.308,0.8,15.88909081
4/11/2002,5.845256989,2.225,0.8,15.72773415
5/11/2002,5.855384688,2.153,0.8,15.09408222
6/11/2002,6.960278723,2.181,0.7,15.33396762
7/11/2002,6.592129688,2.018,0.7,15.28463415
8/11/2002,6.562316915,1.979,0.7,15.6869758
9/11/2002,7.307451915,1.984,0.7,15.78811846
10/11/2002,12.08373258,2.258,0.7,15.99599234
11/11/2002,10.84273892,2.029,0.7,15.65769353
12/11/2002,8.973205591,1.938,0.7,15.99105386
13/11/2002,7.253078242,1.884,0.7,15.93960561
14/11/2002,6.617568161,1.754,0.6,15.87974412
15/11/2002,7.506806667,1.726,0.6,14.99522995
16/11/2002,10.62959309,3.057,0.9,14.36205261
17/11/2002,11.19313965,4.665,2.1,20.42222608
18/11/2002,9.483531687,3.81,2.1,19.18841822
19/11/2002,10.49955413,3.818,2.6,18.44146204
20/11/2002,9.754260659,3.175,2.3,17.47815564
21/11/2002,11.51580345,3.097,2.3,16.39645104
22/11/2002,21.23724558,18.13,14.2,18.43590422
23/11/2002,24.56575407,10.119,8.7,17.65181048
24/11/2002,25.92800209,6.964,5.6,16.72523974
25/11/2002,21.50016977,5.541,4.2,15.75670681
26/11/2002,18.49501877,4.731,3.4,15.38908882
27/11/2002,17.45677324,4.169,2.8,12.61315688
28/11/2002,19.34697878,3.954,2.4,11.03836159
29/11/2002,20.04326,4.443,2.5,11.04733096
30/11/2002,20.38332406,4.813,2.4,10.5628979
1/12/2002,18.81833677,4.281,2.2,9.845471076
2/12/2002,16.54968803,3.867,2,8.901072548
3/12/2002,14.67950891,3.496,1.9,7.283523818
4/12/2002,13.92896056,3.15,1.7,6.442255092
5/12/2002,14.46863961,2.99,1.5,5.256702932
6/12/2002,14.26486324,2.77,1.4,4.690632309
7/12/2002,14.09350871,2.535,1.3,3.434416427
8/12/2002,18.6484596,7.381,3.5,3.576357655
9/12/2002,16.3807726,5.345,3.5,3.576357655
10/12/2002,12.8942274,4.228,2.6,3.576355163
11/12/2002,12.87694494,3.63,2.2,3.532533507
12/12/2002,10.99707822,3.103,1.8,3.523579196
13/12/2002,10.29147585,2.938,1.6,3.112085547
14/12/2002,10.11649211,2.676,1.4,3.153895009
15/12/2002,7.874799733,2.412,1.2,3.153895009
16/12/2002,6.935780843,2.283,1.1,2.772596571
17/12/2002,7.182638072,2.363,1.1,2.519220625
18/12/2002,13.82135373,4.303,1.3,3.065393564
19/12/2002,11.64762551,3.321,1.3,2.813485259
20/12/2002,9.490540141,2.933,1.2,2.681910481
21/12/2002,9.068616053,2.657,1.1,2.257278196
22/12/2002,8.538405522,2.585,1,2.032622534
23/12/2002,7.927692361,2.324,0.9,1.719937564
24/12/2002,7.677907949,2.224,0.9,1.408397452
25/12/2002,6.695046145,2.055,0.8,1.232517061
26/12/2002,9.759861154,2.943,0.8,1.20558989
27/12/2002,8.83002493,2.558,0.8,1.20558989
28/12/2002,7.298161471,2.218,0.7,1.103511308
29/12/2002,6.909854,2.128,0.7,1.103511308
30/12/2002,6.324120132,1.985,0.7,1.093043476
31/12/2002,6.035877286,1.841,0.6,1.031910555
1/01/2003,5.566730282,1.666,0.59,0.78651336
2/01/2003,5.386909324,1.59,0.53,0.590549734
3/01/2003,5.322640149,1.558,0.5,0.488064856
4/01/2003,5.187144857,1.521,0.48,0.334054543
5/01/2003,5.245541045,1.568,0.47,0.284209267
6/01/2003,4.987823467,1.507,0.48,0.298388642
7/01/2003,4.718960361,1.411,0.48,0.189314739
8/01/2003,4.562532222,1.385,0.47,0.189314739
9/01/2003,4.242762857,1.313,0.45,0.126394456
10/01/2003,4.718138427,1.464,0.45,0.08583058
11/01/2003,7.592245977,3.398,0.6,0.059569414
12/01/2003,7.580346667,4.65,1.11,0.235086863
13/01/2003,12.17041784,6.799,2.53,1.98165931
14/01/2003,10.6722072,4.397,1.96,2.283164947
15/01/2003,9.020528023,3.208,1.5,2.283164947
16/01/2003,6.931973377,2.558,1.18,1.037306942
17/01/2003,6.283962222,2.335,1.03,0.213123591
18/01/2003,5.928500824,2.321,0.98,0.074682298
19/01/2003,5.575788608,2.294,0.94,0.074682298
20/01/2003,5.081916667,2.038,0.82,0.05622566
21/01/2003,4.701948293,1.806,0.71,0.033716508
22/01/2003,4.574603026,1.688,0.61,0.018903101
23/01/2003,4.321372817,1.565,0.58,0.011618848
24/01/2003,4.310979861,1.698,0.71,0.011742422
25/01/2003,5.289888919,2.133,0.84,1.316398584
26/01/2003,4.6886164,1.894,0.87,1.253913017
27/01/2003,4.538637143,1.842,0.81,0.012069921
28/01/2003,4.406265821,1.879,0.95,0.10479741
29/01/2003,3.939560984,1.646,1.03,0.044122205
30/01/2003,3.5978275,1.512,0.84,0.012308316
31/01/2003,3.441868333,1.419,0.71,0.006299464
1/02/2003,3.261202857,1.3,0.62,0.001180948
2/02/2003,3.138602985,1.27,0.55,0.001180948
3/02/2003,3.06592942,1.23,0.52,0.001180948
4/02/2003,3.048789857,1.228,0.5,0.000449833
5/02/2003,3.063993134,1.241,0.47,0.000449833
6/02/2003,2.969132769,1.165,0.45,0.000449833
7/02/2003,2.874582609,1.102,0.45,0.000449833
8/02/2003,2.832344189,1.068,0.39,0.000238323
9/02/2003,2.808909143,1.019,0.37,7.37E-05
10/02/2003,3.003194189,1.051,0.36,6.59E-06
11/02/2003,3.031015976,1.067,0.35,6.59E-06
12/02/2003,2.962344615,1.027,0.35,0
13/02/2003,2.962430533,1.046,0.34,0
14/02/2003,3.981903529,1.886,0.45,0
15/02/2003,7.508638353,2.921,1.28,3.525188101
16/02/2003,4.114606076,1.718,0.96,1.717950081
17/02/2003,3.330509412,1.449,0.76,0.264608775
18/02/2003,3.491125641,1.449,0.65,0.000321373
19/02/2003,8.323597778,2.295,0.87,0.022302735
20/02/2003,10.82869608,2.59,1.42,0.089460095
21/02/2003,7.068208806,2.032,1.05,0.280868094
22/02/2003,5.866031739,1.813,0.91,0.279746643
23/02/2003,5.49016175,1.655,0.8,0.279746643
24/02/2003,5.476295676,1.628,0.78,0.054221609
25/02/2003,5.255912025,1.552,0.75,0.099022696
26/02/2003,4.812293816,1.457,0.7,0.036195367
27/02/2003,4.662482179,1.408,0.64,0.036195367
28/02/2003,4.464151047,1.436,0.61,0
1/03/2003,4.28723314,1.388,0.6,0
2/03/2003,3.963608444,1.322,0.57,0
3/03/2003,3.782166444,1.237,0.52,0
4/03/2003,3.727689885,1.152,0.46,0
5/03/2003,3.517155714,1.119,0.45,0
6/03/2003,3.539800909,1.107,0.45,0
7/03/2003,3.497706322,1.115,0.39,0.149319924
8/03/2003,3.211792644,1.076,0.38,0.148125426
9/03/2003,3.039356444,1.069,0.38,2.10E-05
10/03/2003,2.993228315,1.091,0.37,1.28E-05
11/03/2003,2.973482921,1.099,0.38,1.28E-05
12/03/2003,2.983850952,1.089,0.39,0.014235861
13/03/2003,2.917498571,1.102,0.45,0.012030877
14/03/2003,2.835021023,1.041,0.45,0.011392112
15/03/2003,2.767863294,1.011,0.39,0
16/03/2003,2.855930471,1.043,0.55,0.000128747
17/03/2003,2.884882907,1.054,0.55,0.076957153
18/03/2003,2.90836814,1.049,0.55,0.075582935
19/03/2003,2.794264217,1.018,0.55,0.020726967
20/03/2003,2.826281744,1.019,0.55,0.000533663
21/03/2003,2.828070714,1.013,0.55,0.000533663
22/03/2003,2.740643258,1,0.55,9.46E-06
23/03/2003,2.660491829,1,0.55,0
24/03/2003,2.631574524,1,0.39,0
25/03/2003,2.599067586,1,0.38,0
26/03/2003,2.742071573,1,0.37,0
27/03/2003,2.750796067,1,0.36,0
28/03/2003,2.71059,1,0.35,0
29/03/2003,3.654526556,1,0.35,0.000209624
30/03/2003,11.07390941,10.046,0.55,2.926693703
31/03/2003,8.669708444,7.12,0.95,1.183358783
1/04/2003,27.16759065,16.913,3.08,4.926488466
2/04/2003,20.01434592,7.039,1.73,4.926488466
3/04/2003,7.291344629,4.757,1.25,4.926488466
4/04/2003,6.114226331,3.7,1.04,4.832565523
5/04/2003,5.609618832,3.272,0.96,3.909939704
6/04/2003,11.19410191,8.771,1.17,4.242260695
7/04/2003,24.37999783,26.638,3.19,8.656605258
8/04/2003,15.25769753,13.646,2.95,9.424047344
9/04/2003,11.4619091,9.072,2.16,9.243018461
10/04/2003,10.46208602,7.964,1.79,9.863345935
11/04/2003,9.180501997,6.609,1.56,9.656339186
12/04/2003,8.222378352,5.647,1.37,9.381400277
13/04/2003,7.572573643,5.021,1.26,8.57339879
14/04/2003,6.998845941,4.487,1.17,8.451784178
15/04/2003,6.517346388,4.053,1.09,8.446576178
16/04/2003,6.08292965,3.673,1.02,7.450623054
17/04/2003,6.138520952,3.721,0.95,6.232341087
18/04/2003,8.807380695,6.229,0.98,8.511621127
19/04/2003,7.511175618,4.963,1.01,8.498853169
20/04/2003,6.902383998,4.399,0.96,8.417998454
21/04/2003,6.403119295,3.952,0.92,7.568069581
22/04/2003,6.051564031,3.646,0.89,7.129584252
23/04/2003,5.756556547,3.395,0.87,7.122948767
24/04/2003,5.461017987,3.149,0.83,7.122948767
25/04/2003,5.390345031,3.091,0.8,7.551077888
26/04/2003,5.143529036,2.891,0.76,7.551077888
27/04/2003,4.958850491,2.744,0.73,7.353423294
28/04/2003,4.846878969,2.656,0.72,7.353423294
29/04/2003,4.736374166,2.57,0.7,7.353423294
30/04/2003,4.659922202,2.511,0.7,7.353423294
1/05/2003,4.605170936,2.469,1.2,7.244323144
2/05/2003,19.41161861,19.242,2.28,11.11619721
3/05/2003,13.16229658,11.052,2.75,11.21250833
4/05/2003,10.59885403,8.113,2.11,11.43709764
5/05/2003,9.175634911,6.604,1.82,11.43709764
6/05/2003,8.354556028,5.777,1.57,11.43709764
7/05/2003,7.808778077,5.246,1.41,11.35952932
8/05/2003,7.355662076,4.817,1.32,11.35952932
9/05/2003,6.946301258,4.439,1.25,11.35952932
10/05/2003,6.705480546,4.221,1.2,11.38012286
11/05/2003,6.401983995,3.951,1.2,11.56720089
12/05/2003,6.029450245,3.627,1.2,11.56720089
13/05/2003,5.754180197,3.393,1.2,11.56720089
14/05/2003,5.532510811,3.208,1.2,11.56720089
15/05/2003,5.358535412,3.065,1.2,11.56720089
16/05/2003,5.210659561,2.945,1.2,11.56720089
17/05/2003,5.098566811,2.855,1.2,11.56720089
18/05/2003,4.996775834,2.774,1.2,11.56720089
19/05/2003,4.967710792,2.751,1.2,11.56720089
20/05/2003,5.220573362,2.953,1.2,12.72035679
21/05/2003,5.808730817,3.439,1.2,11.53796708
22/05/2003,8.297728275,5.721,1.2,12.933166
23/05/2003,15.78654348,14.326,1.95,16.31893258
24/05/2003,13.31545896,11.236,2.55,16.2959442
25/05/2003,10.66193445,8.182,2.15,16.2959442
26/05/2003,9.521394591,6.962,1.97,16.14534556
27/05/2003,8.737913616,6.159,1.85,16.03119412
28/05/2003,8.163113542,5.589,1.74,16.03119412
29/05/2003,7.603192984,5.05,1.58,15.99845507
30/05/2003,7.16089358,4.636,1.44,15.80301996
31/05/2003,6.748831613,4.26,1.32,14.79627552
1/06/2003,6.430340743,3.976,1.24,14.65582051
2/06/2003,6.141988257,3.724,1.2,14.54855308
3/06/2003,6.072482136,3.664,1.2,14.7114959
4/06/2003,5.988623309,3.592,1.2,14.70196484
5/06/2003,5.793336598,3.426,1.2,14.85091781
6/06/2003,5.608417511,3.271,1.2,14.85091781
7/06/2003,5.574735725,3.243,1.2,14.97173337
8/06/2003,6.333707621,3.891,1.2,15.64577335
9/06/2003,11.29852158,8.888,1.94,18.67507189
10/06/2003,8.908187458,6.331,2.11,19.94309232
11/06/2003,8.069756558,5.498,1.93,19.80893055
12/06/2003,7.498445824,4.951,1.8,19.76348719
13/06/2003,7.147901083,4.624,1.69,19.69464439
14/06/2003,6.924357502,4.419,1.6,19.61374497
15/06/2003,6.95287861,4.445,1.52,19.88176999
16/06/2003,6.888085185,4.386,1.5,19.83878463
17/06/2003,6.689889415,4.207,1.47,20.80211323
18/06/2003,6.277714551,3.842,1.36,20.80211323
19/06/2003,6.122329113,3.707,1.26,20.70168857
20/06/2003,5.861884607,3.484,1.2,20.50147859
21/06/2003,5.637218976,3.295,1.2,20.30705536
22/06/2003,5.507109691,3.187,1.2,20.2378412
23/06/2003,5.520421267,3.198,1.2,20.34553359
24/06/2003,5.56991695,3.239,1.2,20.64080104
25/06/2003,5.303288671,3.02,1.2,20.64028249
26/06/2003,5.088552214,2.847,1.2,20.64028249
27/06/2003,4.975299966,2.757,1.2,20.64028249
28/06/2003,4.939841312,2.729,1.2,20.64028249
29/06/2003,5.001823247,2.778,1.2,20.72111425
30/06/2003,5.029545256,2.8,1.2,20.53896683
1/07/2003,5.973428727,3.579,1.2,22.10099112
2/07/2003,6.015465778,3.615,1.2,22.06471223
3/07/2003,5.534927366,3.21,1.2,22.06138429
4/07/2003,5.37322677,3.077,1.2,22.06138429
5/07/2003,5.29220984,3.011,1.2,22.06138429
6/07/2003,5.111073254,2.865,1.2,23.08682907
7/07/2003,5.028286582,2.799,1.2,23.08682907
8/07/2003,5.038352207,2.807,1.2,22.5906516
9/07/2003,4.991726241,2.77,1.2,22.5906516
10/07/2003,4.944913478,2.733,1.2,22.5906516
11/07/2003,6.135052809,3.718,1.2,27.13370524
12/07/2003,6.044584464,3.64,1.2,27.13370524
13/07/2003,5.470735276,3.157,1.2,27.13370524
14/07/2003,5.297134987,3.015,1.2,26.55214639
15/07/2003,5.250266662,2.977,1.2,25.86875367
16/07/2003,6.850628164,4.352,1.2,25.2673595
17/07/2003,9.383937629,6.819,1.29,27.26604099
18/07/2003,7.587361984,5.035,1.41,27.26604099
19/07/2003,7.101261485,4.581,1.32,27.07957797
20/07/2003,6.852833937,4.354,1.27,27.9794595
21/07/2003,6.356501199,3.911,1.21,27.9794595
22/07/2003,6.016631681,3.616,1.2,27.96746739
23/07/2003,5.801627961,3.433,1.2,27.96746739
24/07/2003,5.597600668,3.262,1.2,27.96746739
25/07/2003,5.434257251,3.127,1.2,27.94831481
26/07/2003,5.276189568,2.998,1.2,27.87052849
27/07/2003,5.178383868,2.919,1.2,27.86192037
28/07/2003,5.07852919,2.839,1.2,27.86192037
29/07/2003,5.003084761,2.779,1.2,27.86192037
30/07/2003,4.968975998,2.752,1.2,27.83481992
31/07/2003,4.911904501,2.707,1.2,27.83481992
1/08/2003,4.825120958,2.639,1.1,27.74955103
2/08/2003,4.74411935,2.576,1.1,27.67134131
3/08/2003,4.69886249,2.541,1.1,27.67134131
4/08/2003,4.63388464,2.491,1.1,27.67134131
5/08/2003,4.56458035,2.438,1.1,27.67134131
6/08/2003,4.494823586,2.385,1.1,27.67134131
7/08/2003,4.432574739,2.338,1.1,27.66970636
8/08/2003,4.381971659,2.3,1.1,27.63350358
9/08/2003,4.324407422,2.257,1.1,27.61555121
10/08/2003,4.246239585,2.199,1.1,27.60975802
11/08/2003,4.644307146,2.499,1.1,27.9102863
12/08/2003,6.96054883,4.452,1.1,31.47541999
13/08/2003,7.668479129,5.112,1.1,32.06086046
14/08/2003,7.217078556,4.688,1.17,21.89529606
15/08/2003,6.659776869,4.18,1.12,21.89529606
