"Julian Day","Level1","Level2"
170,3.51926250897307,2.67495331540759
171,3.52739985956552,2.67883198982605
172,3.53629847364875,2.68506098827157
173,3.5469368703685,2.69295900618776
174,3.55988419827157,2.70146402620065
175,3.57465233641328,2.71050232922449
176,3.59075316384897,2.72000019617352
177,3.60769855963398,2.72988390796201
178,3.62500040282362,2.74007974550421
179,3.64217057247323,2.75051398971436
180,3.65872094763814,2.76111292150672
181,3.67416340737369,2.77180282179553
182,3.68800983073519,2.78250997149506
183,3.69977209677799,2.79316065151956
184,3.71142600847447,2.80528325846965
185,3.72501275491496,2.82011094392755
186,3.74014229433171,2.83712712127984
187,3.75642458495695,2.8558152039131
188,3.77346958502291,2.87565860521393
189,3.79088725276184,2.89614073856891
190,3.80828754640598,2.91674501736464
191,3.82528042418756,2.9369548549877
192,3.84147584433883,2.95625366482467
193,3.85648376509201,2.97412486026215
194,3.86991414467936,2.99005185468673
195,3.88137694133311,3.00351806148499
196,3.89164699779208,3.01663555576021
197,3.90175600892022,3.03155614348225
198,3.91169921113739,3.04782283433751
199,3.92147184086347,3.06497863801242
200,3.93106913451834,3.08256656419339
201,3.94048632852189,3.10012962256686
202,3.94971865929397,3.11721082281923
203,3.95876136325448,3.13335317463694
204,3.9676096768233,3.14809968770639
205,3.97625883642029,3.16099337171402
206,3.98470407846534,3.17157723634624
207,3.99203904783145,3.18041179954247
208,3.99757282641836,3.18842417070378
209,4.00162380618597,3.19570724670908
210,4.00451037909422,3.20235392443726
211,4.00655093710304,3.20845710076721
212,4.00806387217237,3.21410967257782
213,4.00936757626212,3.21940453674799
214,4.01078044133223,3.22443459015661
215,4.01262085934262,3.22929272968259
216,4.01520722225323,3.2340718522048
217,4.01885792202399,3.23886485460215
218,4.02389135061483,3.24376463375353
219,4.0294023277426,3.24795926396889
220,4.03434555675708,3.25074646952352
221,4.0388292550675,3.25238362224437
222,4.04296164008311,3.25312809395836
223,4.04685092921316,3.25323725649242
224,4.0506053398669,3.25296848167349
225,4.05433308945357,3.25257914132849
226,4.05814239538243,3.25232660728437
227,4.06214147506272,3.25246825136804
228,4.06643854590368,3.25326144540645
229,4.07114182531457,3.25496356122652
230,4.07622095593449,3.25637021097908
231,4.08155113282284,3.25629194655216
232,4.08709890201932,3.25500854937849
233,4.09283080956366,3.25279980089078
234,4.09871340149557,3.24994548252178
235,4.10471322385476,3.24672537570421
236,4.11079682268094,3.2434192618708
237,4.11693074401382,3.24030692245427
238,4.12308153389312,3.23766813888737
239,4.12921573835856,3.2357826926028
240,4.13529990344983,3.23493036503331
241,4.14130057520665,3.23539093761163
242,4.14549460016613,3.2348669853399
243,4.14668974862808,3.23136718415861
244,4.14564895227632,3.22563046690794
245,4.14313514279465,3.21839576642809
246,4.13991125186687,3.21040201555924
247,4.1367402111768,3.20238814714159
248,4.13438495240824,3.19509309401534
249,4.13360840724499,3.18925578902066
250,4.13517350737086,3.18561516499777
251,4.13984318446967,3.18491015478684
252,4.1483803702252,3.18787969122807
253,4.1552539903228,3.19093896017795
254,4.15557385527374,3.19064772810429
255,4.15106422400078,3.18796179876421
256,4.14344935542665,3.18383697591484
257,4.1344535084741,3.17922906331333
258,4.12580094206589,3.17509386471681
259,4.11921591512475,3.17238718388241
260,4.11642268657343,3.17206482456727
261,4.11914551533467,3.17508259052852
262,4.12910866033122,3.1823962855233
263,4.14803638048583,3.19496171330874
264,4.1706359858323,3.21055375310697
265,4.19106340074649,3.22644377203035
266,4.21021580566421,3.24283230567141
267,4.22899038102129,3.25991988962269
268,4.24828430725355,3.2779070594767
269,4.26899476479681,3.29699435082597
270,4.29201893408688,3.31738229926303
271,4.31825399555959,3.33927144038039
272,4.34859712965075,3.3628623097706
273,4.38394551679619,3.38835544302616
274,4.42519633743173,3.41595137573961
275,4.47311483671706,3.44711961904623
276,4.52726059552834,3.48271841987639
277,4.58672229787609,3.52203141751523
278,4.65058862777083,3.56434225124788
279,4.71794826922307,3.6089345603595
280,4.78788990624332,3.65509198413522
281,4.85950222284211,3.70209816186019
282,4.93187390302994,3.74923673281956
283,5.00409363081733,3.79579133629845
284,5.0752500902148,3.84104561158201
285,5.14443196523287,3.8842831979554
286,5.21072793988204,3.92478773470374
287,5.28276860333291,3.96819303564229
288,5.36791790530953,4.01945942869653
289,5.46336457065258,4.07686032431694
290,5.56629732420277,4.138669132954
291,5.67390489080078,4.2031592650582
292,5.78337599528731,4.26860413108002
293,5.89189936250304,4.33327714146994
294,5.99666371728869,4.39545170667844
295,6.09485778448492,4.45340123715602
296,6.18367028893245,4.50539914335314
297,6.26028995547196,4.5497188357203
298,6.33665632562731,4.59353300199554
299,6.42482088925734,4.64412687144631
300,6.52214029370525,4.69994266681724
301,6.62597118631423,4.75942261085295
302,6.73367021442747,4.82100892629804
303,6.84259402538817,4.88314383589715
304,6.95009926653952,4.94426956239488
305,7.0535425852247,5.00282832853586
306,7.15028062878691,5.05726235706469
307,7.23767004456935,5.10601387072601
308,7.3130674799152,5.14752509226443
309,7.37382958216766,5.18023824442455
310,7.42708828739142,5.20763218622748
311,7.48114153947466,5.23407975155064
312,7.53509499749579,5.25936412542316
313,7.5880543205332,5.28326849287421
314,7.6391251676653,5.30557603893291
315,7.6874131979705,5.3260699486284
316,7.73202407052719,5.34453340698984
317,7.77206344441378,5.36074959904636
318,7.80663697870868,5.37450170982711
319,7.83485033249028,5.38557292436122
320,7.85580916483699,5.39374642767784
321,7.87150758837781,5.39936650540285
322,7.88445161162825,5.40293730617271
323,7.89451473749649,5.40448180953246
324,7.90157046889071,5.40402299502716
325,7.90549230871908,5.40158384220185
326,7.90615375988978,5.39718733060156
327,7.90342832531098,5.39085643977135
328,7.89718950789086,5.38261414925625
329,7.88731081053759,5.3724834386013
330,7.87366573615936,5.36048728735156
331,7.85612778766434,5.34664867505206
332,7.83457046796069,5.33099058124785
333,7.80946564001032,5.31348113602309
334,7.7813098869575,5.29406795153864
335,7.75001379198407,5.27274323045455
336,7.71548793827184,5.24949917543085
337,7.67764290900262,5.2243279891276
338,7.63638928735824,5.19722187420484
339,7.59163765652049,5.16817303332262
340,7.54329859967121,5.13717366914099
341,7.49128269999221,5.10421598432
342,7.43550054066529,5.06929218151968
343,7.37586270487229,5.0323944634001
344,7.31254467913862,4.99353300570716
345,7.24577493653303,4.95272482127539
346,7.17554354005231,4.90997236839771
347,7.10184055269326,4.86527810536706
348,7.02465603745267,4.81864449047638
349,6.94398005732734,4.77007398201859
350,6.85980267531406,4.71956903828662
351,6.77211395440962,4.66713211757342
352,6.68090395761082,4.61276567817192
353,6.58616274791446,4.55647217837504
354,6.48788038831732,4.49825407647573
355,6.38596890040288,4.43814825930094
356,6.28036897324552,4.37618328648206
357,6.17111367107841,4.31234912551865
358,6.05823605813472,4.24663574391028
359,5.94176919864763,4.17903310915649
360,5.82174615685029,4.10953118875687
361,5.69819999697588,4.03811995021097
362,5.57116378325758,3.96478936101836
363,5.44067057992854,3.88952938867859
364,5.30675345122194,3.81233000069124
365,5.16944546137094,3.73318116455585
